FID	IID	phenotype
HG00275	HG00275	-0.34884492853005594
HG00276	HG00276	1.9059874044101508
HG00277	HG00277	-2.5689666870841
HG00278	HG00278	0.01218035618356561
HG00280	HG00280	2.190360075271893
HG00281	HG00281	1.1892707716345046
HG00282	HG00282	7.224558663731684
HG00284	HG00284	0.4844646272633414
HG00285	HG00285	0.07537293085517605
HG00288	HG00288	2.517017121248849
HG00290	HG00290	0.7986329844015676
HG00304	HG00304	-1.705897374891594
HG00306	HG00306	2.9211518999017656
HG00308	HG00308	3.1158731373850586
HG00309	HG00309	1.8105545873073794
HG00310	HG00310	2.9030717682177656
HG00311	HG00311	1.9709420569431546
HG00313	HG00313	-0.32164883432388613
HG00315	HG00315	-4.785900427448345
HG00318	HG00318	-6.432513693161826
HG00319	HG00319	0.2659804941960092
HG00320	HG00320	3.181478318471574
HG00321	HG00321	-0.4651161769519291
HG00323	HG00323	0.823008008777717
HG00324	HG00324	5.29328754804594
HG00325	HG00325	4.623217359499924
HG00326	HG00326	1.7168271430341755
HG00327	HG00327	3.2118750389657347
HG00328	HG00328	-3.6631526325179116
HG00329	HG00329	-1.0367031047022945
HG00330	HG00330	1.7159745770957011
HG00331	HG00331	-1.4945062185659006
HG00332	HG00332	-4.493889977688851
HG00334	HG00334	3.8606571548799797
HG00335	HG00335	0.3270544264807435
HG00336	HG00336	-3.4527291838189815
HG00337	HG00337	1.3554770211381681
HG00338	HG00338	-3.5942435467249676
HG00339	HG00339	0.004244667017693438
HG00341	HG00341	-0.958203256026277
HG00342	HG00342	6.687245361224211
HG00343	HG00343	-2.1355172109042444
HG00344	HG00344	-0.7290528635495849
HG00345	HG00345	-1.64066424436795
HG00346	HG00346	-5.374745231736119
HG00349	HG00349	0.20222006093879674
HG00350	HG00350	-2.4773817432851164
HG00351	HG00351	2.432754241756612
HG00353	HG00353	4.630099559230105
HG00355	HG00355	-1.1503881447422861
HG00356	HG00356	5.430970246344041
HG00357	HG00357	1.702494478814379
HG00358	HG00358	-2.2474382062094147
HG00360	HG00360	3.769936725729095
HG00361	HG00361	-0.24825378114854413
HG00362	HG00362	0.5912602656350752
HG00364	HG00364	-1.593755981970145
HG00365	HG00365	5.886047439740454
HG00366	HG00366	2.1407491469223348
HG00367	HG00367	-0.7148978640705443
HG00368	HG00368	-0.26560117801866145
HG00369	HG00369	-1.0975171999967857
HG00371	HG00371	0.7230073476558954
HG00372	HG00372	2.5133561285834123
HG00373	HG00373	2.5573479845428984
HG00375	HG00375	-6.028411726342604
HG00376	HG00376	2.2049910138457745
HG00378	HG00378	-5.129635843378948
HG00379	HG00379	-2.7486411331998277
HG00380	HG00380	4.762749276613766
HG00381	HG00381	0.011592282637919893
HG00382	HG00382	2.11590765590888
HG00383	HG00383	-0.025948417742912292
HG00384	HG00384	1.708927336649342
HG00403	HG00403	2.2854232212528247
HG00404	HG00404	0.7897206683839676
HG00406	HG00406	-0.5755944392825649
HG00407	HG00407	1.985915447585561
HG00409	HG00409	2.275087022550186
HG00410	HG00410	4.60350524034708
HG00419	HG00419	3.5752665035397513
HG00421	HG00421	-3.2150217488098036
HG00422	HG00422	1.5773853163649831
HG00428	HG00428	-1.5105625131438245
HG00436	HG00436	1.081069922696335
HG00437	HG00437	0.047278905615592115
HG00442	HG00442	2.5928200720978927
HG00443	HG00443	0.2735500749925013
HG00445	HG00445	1.2520041333048533
HG00446	HG00446	0.9408879994402708
HG00448	HG00448	0.988352410037667
HG00449	HG00449	1.1881360073539946
HG00451	HG00451	-3.1397871424378465
HG00452	HG00452	4.3855954049400285
HG00457	HG00457	2.4464988497467575
HG00458	HG00458	3.6195991740075306
HG00463	HG00463	-5.186742344660786
HG00464	HG00464	2.1896096909007543
HG00472	HG00472	6.091498060377399
HG00473	HG00473	4.845472340502832
HG00475	HG00475	0.9187447229882026
HG00476	HG00476	1.8999907753932095
HG00478	HG00478	-1.4190994342087402
HG00479	HG00479	-2.7261061496489583
HG00500	HG00500	-2.16244206656274
HG00513	HG00513	-2.306624264434441
HG00524	HG00524	3.4557561742384246
HG00525	HG00525	-1.0857147086086767
HG00530	HG00530	0.7297202783572878
HG00531	HG00531	1.3937782093724156
HG00533	HG00533	-0.5581837501833191
HG00534	HG00534	3.694325158854837
HG00536	HG00536	2.1351715020340634
HG00537	HG00537	1.378560727620945
HG00542	HG00542	-2.4011245948235285
HG00543	HG00543	2.3260207408009013
HG00551	HG00551	0.7602222734405437
HG00553	HG00553	3.7325855298811295
HG00554	HG00554	-0.9174839843634675
HG00556	HG00556	-1.981104887665531
HG00557	HG00557	-0.5285816595626386
HG00559	HG00559	3.624758234151558
HG00560	HG00560	-1.730827118531732
HG00565	HG00565	0.8924695883323533
HG00566	HG00566	4.512675313057819
HG00580	HG00580	-0.9997197738672536
HG00581	HG00581	1.0680823547271534
HG00583	HG00583	1.7164685830824178
HG00584	HG00584	-2.3490221769823316
HG00589	HG00589	1.046299381299687
HG00590	HG00590	-1.354208158751618
HG00592	HG00592	1.3572434842521333
HG00593	HG00593	-2.178695703051239
HG00595	HG00595	0.6790156479798382
HG00596	HG00596	-2.069833498372734
HG00598	HG00598	4.2816788107250225
HG00599	HG00599	3.825963312599018
HG00607	HG00607	0.8114824138558048
HG00608	HG00608	0.9800918859530717
HG00610	HG00610	3.8081698876398424
HG00611	HG00611	2.3985289154693232
HG00613	HG00613	-0.8513627012731064
HG00614	HG00614	3.5025919553660154
HG00619	HG00619	1.1285668941957492
HG00620	HG00620	0.7171214767695424
HG00622	HG00622	1.66962026902163
HG00623	HG00623	3.117930874556347
HG00625	HG00625	3.1941514922775727
HG00626	HG00626	-0.8388761111867931
HG00628	HG00628	1.438481998748248
HG00629	HG00629	5.557177914281755
HG00631	HG00631	2.36770283793117
HG00632	HG00632	4.290069179097098
HG00634	HG00634	-0.024617606871738466
HG00637	HG00637	5.519326154248007
HG00638	HG00638	-1.2486419059811689
HG00640	HG00640	3.755353878010169
HG00641	HG00641	4.0880607650466
HG00650	HG00650	-0.36265690568432074
HG00651	HG00651	0.8935847942984918
HG00653	HG00653	-4.370297372487004
HG00654	HG00654	1.9579468909509667
HG00656	HG00656	-1.355889966290765
HG00657	HG00657	0.15719141748094556
HG00662	HG00662	5.998791803647796
HG00663	HG00663	2.1463978233210357
HG00671	HG00671	1.3764272535596567
HG00672	HG00672	2.436664427317151
HG00674	HG00674	1.2618004693598075
HG00675	HG00675	3.2960658243902747
HG00683	HG00683	-0.553629573048951
HG00684	HG00684	-1.787466564086642
HG00689	HG00689	1.4586867434339155
HG00690	HG00690	2.3736855747758563
HG00692	HG00692	-1.3240588056478138
HG00693	HG00693	-2.4107751171480474
HG00698	HG00698	0.3429667582202456
HG00699	HG00699	-1.281125236789346
HG00701	HG00701	0.37798610977909586
HG00704	HG00704	0.7837078245436562
HG00705	HG00705	3.134444481933503
HG00707	HG00707	-2.252804111550624
HG00708	HG00708	0.23940287468875288
HG00717	HG00717	-3.155328508231463
HG00728	HG00728	0.8182865073026468
HG00729	HG00729	2.589203016460817
HG00731	HG00731	-0.1924836015596597
HG00732	HG00732	1.8963308401915093
HG00734	HG00734	3.987112329483737
HG00736	HG00736	2.008718239781132
HG00737	HG00737	2.1507960044241
HG00739	HG00739	-1.4413014895188196
HG00740	HG00740	3.3255066715188706
HG00742	HG00742	2.040776791748818
HG00743	HG00743	4.299854395310453
HG00759	HG00759	1.185531933071878
HG00766	HG00766	0.4750250187404722
HG00844	HG00844	-0.5521966680346675
HG00851	HG00851	-1.0352201743385678
HG00864	HG00864	3.954669455050218
HG00867	HG00867	6.089253629292014
HG00879	HG00879	6.223653099137236
HG00881	HG00881	0.024570293827485656
HG00956	HG00956	0.38706716199896296
HG00978	HG00978	3.474195169498835
HG00982	HG00982	0.15487113842135983
HG01028	HG01028	1.4300378727415417
HG01029	HG01029	3.5217026731606547
HG01031	HG01031	-0.44054629248492766
HG01046	HG01046	3.5279726238706455
HG01047	HG01047	1.3122843166897402
HG01048	HG01048	0.8668752052603024
HG01049	HG01049	4.946350276319793
HG01051	HG01051	6.631795687620737
HG01052	HG01052	-2.4216021634297658
HG01054	HG01054	3.437031096282067
HG01055	HG01055	4.153463743785266
HG01058	HG01058	-0.43632898159034683
HG01060	HG01060	-0.229148191473329
HG01061	HG01061	4.337757421714709
HG01063	HG01063	2.591549153395149
HG01064	HG01064	1.9653117687665556
HG01066	HG01066	0.8165574307803702
HG01067	HG01067	2.6585998423403923
HG01069	HG01069	4.549151067617346
HG01070	HG01070	0.08413051228464952
HG01072	HG01072	2.2803682437794626
HG01073	HG01073	6.337285871037723
HG01075	HG01075	5.385927671125456
HG01077	HG01077	0.7943047297957985
HG01079	HG01079	-2.2212660785357556
HG01080	HG01080	0.526436147778601
HG01082	HG01082	-4.4763729975512625
HG01083	HG01083	-4.904620136909265
HG01085	HG01085	0.7295896763941612
HG01086	HG01086	-1.8599980834948502
HG01088	HG01088	1.7650024393267643
HG01089	HG01089	0.5423013586912724
HG01092	HG01092	0.21071654604286838
HG01094	HG01094	4.024725477224855
HG01095	HG01095	4.747064878515154
HG01097	HG01097	0.20516369323059203
HG01098	HG01098	1.176905123601622
HG01101	HG01101	0.09068330835336114
HG01102	HG01102	3.9680480582414104
HG01104	HG01104	-2.1482658423531378
HG01105	HG01105	-1.430746599832694
HG01107	HG01107	1.8861201942224106
HG01108	HG01108	7.414044021692204
HG01110	HG01110	-6.315246087890848
HG01111	HG01111	2.6128493161788
HG01112	HG01112	-2.5971282714695776
HG01113	HG01113	-2.881044841345247
HG01119	HG01119	-2.7029373917030854
HG01121	HG01121	5.381241166827561
HG01122	HG01122	2.230706784673634
HG01124	HG01124	-1.654886716323701
HG01125	HG01125	1.9721228732980747
HG01130	HG01130	1.7022613666150985
HG01131	HG01131	3.6618517497264444
HG01133	HG01133	0.4334208947105971
HG01134	HG01134	2.3204169260672702
HG01136	HG01136	6.242493003370399
HG01137	HG01137	-0.7304927028791715
HG01139	HG01139	2.9953476710094433
HG01140	HG01140	1.0038399943090377
HG01142	HG01142	-0.630085977694076
HG01148	HG01148	-0.6021701641535218
HG01149	HG01149	6.355301728400949
HG01161	HG01161	0.578183867874023
HG01162	HG01162	2.457667455477445
HG01164	HG01164	0.7696904539499596
HG01167	HG01167	-3.028351202210915
HG01168	HG01168	3.9836231714354158
HG01170	HG01170	-1.4727922309387993
HG01171	HG01171	3.699044247324625
HG01173	HG01173	1.6999856738926145
HG01174	HG01174	0.7924399788869257
HG01176	HG01176	-1.410278743778755
HG01177	HG01177	2.427122947236067
HG01182	HG01182	1.1200717409006316
HG01183	HG01183	2.8708934477479353
HG01187	HG01187	-1.0665731441757316
HG01188	HG01188	-1.124762906432212
HG01190	HG01190	-1.1344717833055453
HG01191	HG01191	5.201275649673322
HG01197	HG01197	3.298442461422715
HG01198	HG01198	3.1333366145241044
HG01200	HG01200	-2.4462941894951005
HG01204	HG01204	1.9867840127428802
HG01205	HG01205	-0.9608420490096966
HG01241	HG01241	5.117781420463961
HG01242	HG01242	9.203411026947741
HG01247	HG01247	1.7148016929165544
HG01248	HG01248	0.6011560321618576
HG01250	HG01250	0.7192307222852445
HG01251	HG01251	2.217414766126603
HG01253	HG01253	1.1462295419828337
HG01254	HG01254	1.2966607371132735
HG01256	HG01256	-3.285520349008916
HG01257	HG01257	0.14304590172728227
HG01259	HG01259	0.5891396321793316
HG01260	HG01260	-0.19642146222251533
HG01269	HG01269	-0.2995143366228392
HG01271	HG01271	1.138965304450721
HG01272	HG01272	4.2220276349127595
HG01275	HG01275	1.0202313044510294
HG01277	HG01277	0.8471734158710083
HG01280	HG01280	0.651727860747068
HG01281	HG01281	-2.0064681383558525
HG01284	HG01284	-1.8081439792557146
HG01286	HG01286	8.06084468450668
HG01302	HG01302	0.08254823042591491
HG01303	HG01303	0.7745819847228433
HG01305	HG01305	4.194101602372176
HG01308	HG01308	5.693193028672368
HG01311	HG01311	0.8412085173100645
HG01312	HG01312	-2.7300953004250825
HG01323	HG01323	-0.7028416166332605
HG01325	HG01325	-0.6916245860378678
HG01326	HG01326	3.0557100007229963
HG01334	HG01334	1.565997479980807
HG01341	HG01341	1.0319189404122053
HG01342	HG01342	-0.1299346929099685
HG01344	HG01344	2.6635223268163912
HG01345	HG01345	2.018132262649555
HG01348	HG01348	1.4983730555640584
HG01350	HG01350	1.8508365501363233
HG01351	HG01351	-4.3767010837547335
HG01353	HG01353	1.2879089619618047
HG01354	HG01354	1.3069417368129277
HG01356	HG01356	2.654306783727999
HG01357	HG01357	2.426917530502314
HG01359	HG01359	-1.9896203922021263
HG01360	HG01360	2.809370031893508
HG01362	HG01362	-0.6189669608086527
HG01363	HG01363	2.162473869599822
HG01365	HG01365	3.6054695134181918
HG01366	HG01366	-3.1974274923556196
HG01369	HG01369	-2.3696472205611956
HG01372	HG01372	-3.4638136729683318
HG01374	HG01374	5.520603904976518
HG01375	HG01375	-3.013967383700522
HG01377	HG01377	1.2395226904855239
HG01378	HG01378	1.1902746973492437
HG01383	HG01383	0.637579534288
HG01384	HG01384	2.6369665534412343
HG01389	HG01389	-5.160555940015636
HG01390	HG01390	4.284103739954283
HG01392	HG01392	0.30425987485163714
HG01393	HG01393	0.681985509458314
HG01395	HG01395	3.5638478170779777
HG01396	HG01396	5.616476177869241
HG01398	HG01398	0.537731470737494
HG01402	HG01402	4.413267118024409
HG01403	HG01403	3.8139353447227755
HG01405	HG01405	1.6460796847010517
HG01412	HG01412	2.2413446626821614
HG01413	HG01413	4.5255101388792625
HG01414	HG01414	2.5883841322532195
HG01431	HG01431	3.6896560548861626
HG01432	HG01432	0.8869629470230775
HG01435	HG01435	-4.8766026293444895
HG01437	HG01437	-0.8779745284134067
HG01438	HG01438	-1.6229125698804625
HG01440	HG01440	1.7189336725549675
HG01441	HG01441	-1.9565992885485866
HG01443	HG01443	0.9857899990386746
HG01444	HG01444	3.0685044189336863
HG01447	HG01447	-1.2611333643879044
HG01455	HG01455	-1.0192750557822863
HG01456	HG01456	1.8024148130608084
HG01459	HG01459	4.75927845728763
HG01461	HG01461	1.070487425513004
HG01462	HG01462	3.6284896429056563
HG01464	HG01464	-2.769053332642587
HG01465	HG01465	-0.5751942103803871
HG01468	HG01468	4.463618556206303
HG01474	HG01474	-0.9065135351511434
HG01479	HG01479	2.67773369935463
HG01485	HG01485	2.9679101024680223
HG01486	HG01486	5.918964225114238
HG01488	HG01488	-0.8182377584177192
HG01489	HG01489	-2.087926573908822
HG01491	HG01491	-0.8722850689616592
HG01492	HG01492	-1.1496426511797917
HG01494	HG01494	1.2496433217489415
HG01495	HG01495	3.664409827582705
HG01497	HG01497	2.3271796080771514
HG01498	HG01498	5.084803936188613
HG01500	HG01500	2.4526421372820275
HG01501	HG01501	-4.8463185871888825
HG01503	HG01503	3.0138727999111783
HG01504	HG01504	-1.3487286380100745
HG01506	HG01506	2.5936719371991632
HG01507	HG01507	-5.06270843370392
HG01509	HG01509	-0.904278226285574
HG01510	HG01510	0.13294352435483203
HG01512	HG01512	-1.4329494380871837
HG01513	HG01513	2.13136985444949
HG01515	HG01515	0.6608124606620753
HG01516	HG01516	1.7091152610145413
HG01518	HG01518	-1.2426071177000872
HG01519	HG01519	3.1569458392427867
HG01521	HG01521	-0.4800200095119542
HG01522	HG01522	0.37221271239363946
HG01524	HG01524	6.72236058365961
HG01525	HG01525	0.4306414592361978
HG01527	HG01527	-0.460521584909258
HG01528	HG01528	1.4875136406999876
HG01530	HG01530	-4.343958358877207
HG01531	HG01531	3.017105993751502
HG01536	HG01536	3.076662340068088
HG01537	HG01537	-2.4554403416288064
HG01550	HG01550	-2.4930864300680895
HG01551	HG01551	0.9253606531454177
HG01556	HG01556	3.5277541337199296
HG01565	HG01565	-0.6386793573349829
HG01566	HG01566	0.14554994046024572
HG01571	HG01571	2.59374319349327
HG01572	HG01572	-3.44376295625971
HG01577	HG01577	-0.8329773171026749
HG01578	HG01578	-0.5536667808108824
HG01583	HG01583	-2.203354358371607
HG01586	HG01586	2.410305418897064
HG01589	HG01589	6.764996770146633
HG01593	HG01593	-0.17920743432887315
HG01595	HG01595	3.923260193657848
HG01596	HG01596	1.6605824549235109
HG01597	HG01597	-0.45872486899221965
HG01598	HG01598	-0.2306588184824263
HG01599	HG01599	-0.779076113877971
HG01600	HG01600	1.5075323688218722
HG01602	HG01602	-3.7365473090814714
HG01603	HG01603	2.764435958866523
HG01605	HG01605	2.658231714993553
HG01606	HG01606	-9.731934662311234
HG01607	HG01607	0.44065644388912195
HG01608	HG01608	-2.805521372973903
HG01610	HG01610	-1.8937410081168005
HG01612	HG01612	1.7176125543053016
HG01613	HG01613	1.7857998053036723
HG01615	HG01615	1.4034461140637
HG01617	HG01617	3.7975579848768244
HG01618	HG01618	2.890061383659016
HG01619	HG01619	-1.4097338240810993
HG01620	HG01620	2.789110825981644
HG01623	HG01623	6.479355196607416
HG01624	HG01624	-6.737219900678856
HG01625	HG01625	2.2549656443741064
HG01626	HG01626	-0.35671422266381114
HG01628	HG01628	2.6408478777783686
HG01630	HG01630	-0.979217489970887
HG01631	HG01631	2.6589214736062883
HG01632	HG01632	-1.198012344074479
HG01668	HG01668	2.1317021670559306
HG01669	HG01669	2.9909115804307804
HG01670	HG01670	-1.0990704299305396
HG01672	HG01672	-1.0431402032631734
HG01673	HG01673	2.2010233456637014
HG01675	HG01675	-0.6292091532556365
HG01676	HG01676	-1.1196351964985072
HG01678	HG01678	-0.6085788223193951
HG01679	HG01679	2.2367899594949066
HG01680	HG01680	0.6090331437076647
HG01682	HG01682	0.265341960494048
HG01684	HG01684	-1.0369835492350905
HG01685	HG01685	2.3408725838238005
HG01686	HG01686	-0.29079261090919695
HG01694	HG01694	2.036037743042032
HG01695	HG01695	1.050731022284929
HG01697	HG01697	-0.9920819066806834
HG01699	HG01699	-1.8903631563313659
HG01700	HG01700	2.8690836500386827
HG01702	HG01702	1.2215054011769135
HG01704	HG01704	-1.4388503002310702
HG01705	HG01705	-2.8147008305163403
HG01707	HG01707	0.4463839953608587
HG01708	HG01708	-1.6879034301514722
HG01709	HG01709	-1.8865794467316288
HG01710	HG01710	-0.042667929520005865
HG01746	HG01746	5.581495004413228
HG01747	HG01747	-0.8949224345601652
HG01756	HG01756	-0.7966732879675062
HG01757	HG01757	3.1062654914528958
HG01761	HG01761	-2.7484533445269728
HG01762	HG01762	-2.023713945964781
HG01765	HG01765	1.1756783214919904
HG01766	HG01766	-1.3832808737128093
HG01767	HG01767	2.338272904422765
HG01768	HG01768	1.8205956794594287
HG01770	HG01770	-0.8436323197256073
HG01771	HG01771	0.5515961703605754
HG01773	HG01773	0.588973141589653
HG01775	HG01775	0.3217537814785839
HG01776	HG01776	1.9859232142121233
HG01777	HG01777	-5.574905929200211
HG01779	HG01779	0.4550303943481644
HG01781	HG01781	-5.225312594381098
HG01783	HG01783	-1.9632967132206443
HG01784	HG01784	2.1487094999968805
HG01785	HG01785	2.353930110098962
HG01786	HG01786	1.040198103727839
HG01789	HG01789	2.474092894645352
HG01790	HG01790	-1.8817136489160768
HG01791	HG01791	3.985919813504382
HG01794	HG01794	-0.9536900271901162
HG01795	HG01795	-1.0634391505589944
HG01796	HG01796	3.8529447019637093
HG01797	HG01797	-0.5255901149332673
HG01798	HG01798	2.412762870788468
HG01799	HG01799	2.4858445710100874
HG01800	HG01800	0.6176183648874468
HG01801	HG01801	1.7542901307006038
HG01802	HG01802	0.20572952786294207
HG01804	HG01804	1.8264619951125258
HG01805	HG01805	0.7387846376929171
HG01806	HG01806	-0.7166588596442487
HG01807	HG01807	2.687215417949696
HG01808	HG01808	0.23084347713679637
HG01809	HG01809	-1.1638281610417365
HG01810	HG01810	0.2815622104781856
HG01811	HG01811	0.6169031196088999
HG01812	HG01812	2.9934262048566174
HG01813	HG01813	2.790859532782304
HG01815	HG01815	-3.3854247978339456
HG01816	HG01816	0.3239819758010754
HG01817	HG01817	-5.5918127026667115
HG01840	HG01840	-0.6596859652793576
HG01841	HG01841	1.7391787428675674
HG01842	HG01842	-0.8067112135071115
HG01843	HG01843	2.4747880853041906
HG01844	HG01844	3.8615111101132866
HG01845	HG01845	-3.5484827579596088
HG01846	HG01846	-2.225947725333837
HG01847	HG01847	0.01693339212510936
HG01848	HG01848	3.9788634181136247
HG01849	HG01849	3.1976595526182074
HG01850	HG01850	-7.003996865162302
HG01851	HG01851	-1.5473669940108068
HG01852	HG01852	-1.0721889695393645
HG01853	HG01853	4.035298453186275
HG01855	HG01855	2.2787327621430133
HG01857	HG01857	4.200926589540926
HG01858	HG01858	0.9949187081318227
HG01859	HG01859	0.6582037331991499
HG01860	HG01860	3.2797024243997153
HG01861	HG01861	0.3576887431617307
HG01862	HG01862	6.428692280930125
HG01863	HG01863	0.01597920856804036
HG01864	HG01864	1.4173282824523152
HG01865	HG01865	0.42486113405445936
HG01866	HG01866	-5.391120415202477
HG01867	HG01867	-1.0412065216329474
HG01868	HG01868	-0.8630755813421405
HG01869	HG01869	-0.5452533183839979
HG01870	HG01870	-0.39422014445502024
HG01871	HG01871	-2.705287978875078
HG01872	HG01872	1.8459489281103911
HG01873	HG01873	2.8721306067928545
HG01874	HG01874	-2.9967980929880063
HG01878	HG01878	0.44878009216632436
HG01879	HG01879	8.585464960751905
HG01880	HG01880	4.917861017558055
HG01882	HG01882	7.4456248119293
HG01883	HG01883	10.376510029731921
HG01885	HG01885	8.774519493247517
HG01886	HG01886	0.9766277000551824
HG01889	HG01889	9.768637088280906
HG01890	HG01890	6.496738414381213
HG01892	HG01892	4.851827143967903
HG01893	HG01893	2.73188089724851
HG01894	HG01894	9.140351770818722
HG01896	HG01896	7.302207666359763
HG01912	HG01912	7.69768172877281
HG01914	HG01914	8.224249245683069
HG01915	HG01915	8.760666842700836
HG01917	HG01917	-3.2389723582205945
HG01918	HG01918	-3.2262014077729946
HG01920	HG01920	4.514609644826384
HG01921	HG01921	-5.236653553595289
HG01923	HG01923	-2.2708038296688584
HG01924	HG01924	-2.425872319094225
HG01926	HG01926	-0.5533293029555884
HG01927	HG01927	-0.3890085643344512
HG01932	HG01932	4.411487567483642
HG01933	HG01933	3.071682138505429
HG01935	HG01935	-0.041913121037895906
HG01936	HG01936	-0.8616608020149348
HG01938	HG01938	0.5526501438683864
HG01939	HG01939	-2.4201420599221812
HG01941	HG01941	-1.203409640097472
HG01942	HG01942	-3.0218401037456957
HG01944	HG01944	3.4348190384476585
HG01945	HG01945	-4.990669604203883
HG01947	HG01947	0.04825560274722218
HG01948	HG01948	-1.983062260300001
HG01950	HG01950	-1.5079934773948753
HG01951	HG01951	-0.381315866566729
HG01953	HG01953	-4.947911759238724
HG01954	HG01954	-0.4598546304985027
HG01956	HG01956	9.918932420034285
HG01958	HG01958	4.29183390510367
HG01961	HG01961	2.4488705815813483
HG01965	HG01965	0.31825427803548845
HG01967	HG01967	-1.355493089022434
HG01968	HG01968	3.4652592027832787
HG01970	HG01970	-0.034421397266972464
HG01971	HG01971	4.957712007464084
HG01973	HG01973	0.41985525408619795
HG01974	HG01974	2.3256163878106
HG01976	HG01976	-0.3381564962265875
HG01977	HG01977	-0.21271369452411304
HG01979	HG01979	0.6821084444401023
HG01980	HG01980	4.427521478123498
HG01982	HG01982	-0.5465068488571388
HG01985	HG01985	5.092718209628017
HG01986	HG01986	9.872494090604862
HG01988	HG01988	4.46792946637914
HG01989	HG01989	6.70052600141114
HG01990	HG01990	5.8723174151664495
HG01991	HG01991	5.127050958583998
HG01992	HG01992	-0.6276468288265942
HG01997	HG01997	1.5083968611012502
